Season,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST
2324,SP2,2024-02-04,Espanol,Levante,2,1,H,9.0,16.0,3.0,5.0
2324,SP2,2024-02-04,Ferrol,Eibar,1,1,D,10.0,6.0,3.0,3.0
2324,SP2,2024-02-04,Oviedo,Eldense,1,1,D,27.0,7.0,9.0,2.0
2324,F2,2024-02-05,Bastia,Ajaccio,1,0,H,4.0,7.0,1.0,0.0
2324,SP2,2024-02-05,Zaragoza,Sp Gijon,3,0,H,13.0,8.0,5.0,2.0
2324,D2,2024-02-09,Hamburg,Hannover,3,4,A,17.0,13.0,3.0,4.0
2324,D2,2024-02-09,Wehen,Nurnberg,1,1,D,8.0,16.0,3.0,7.0
2324,E1,2024-02-09,Sheffield Weds,Birmingham,2,0,H,13.0,25.0,3.0,4.0
2324,I2,2024-02-09,Como,Brescia,1,0,H,14.0,9.0,3.0,1.0
2324,SP2,2024-02-09,Levante,Leganes,0,0,D,12.0,11.0,3.0,2.0
2324,D2,2024-02-10,Braunschweig,Karlsruhe,2,0,H,13.0,15.0,8.0,7.0
2324,D2,2024-02-10,Fortuna Dusseldorf,Elversberg,1,1,D,13.0,9.0,4.0,3.0
2324,D2,2024-02-10,Kaiserslautern,Paderborn,1,2,A,12.0,8.0,3.0,2.0
2324,D2,2024-02-10,Magdeburg,St Pauli,1,0,H,9.0,11.0,5.0,4.0
2324,E1,2024-02-10,Blackburn,Stoke,3,1,H,9.0,7.0,5.0,3.0
2324,E1,2024-02-10,Cardiff,Preston,0,2,A,14.0,3.0,5.0,3.0
2324,E1,2024-02-10,Hull,Swansea,0,1,A,9.0,13.0,3.0,5.0
2324,E1,2024-02-10,Ipswich,West Brom,2,2,D,21.0,5.0,7.0,2.0
2324,E1,2024-02-10,Leeds,Rotherham,3,0,H,19.0,7.0,6.0,2.0
2324,E1,2024-02-10,Middlesbrough,Bristol City,1,2,A,16.0,12.0,6.0,7.0
2324,E1,2024-02-10,QPR,Norwich,2,2,D,14.0,12.0,4.0,4.0
2324,E1,2024-02-10,Southampton,Huddersfield,5,3,H,15.0,17.0,7.0,6.0
2324,E1,2024-02-10,Sunderland,Plymouth,3,1,H,14.0,5.0,5.0,2.0
2324,E1,2024-02-10,Watford,Leicester,1,2,A,13.0,6.0,3.0,3.0
2324,F2,2024-02-10,Ajaccio,Guingamp,3,0,H,5.0,5.0,3.0,0.0
2324,F2,2024-02-10,Annecy,Concarneau,0,3,A,7.0,13.0,1.0,6.0
2324,F2,2024-02-10,Auxerre,Angers,1,0,H,8.0,7.0,2.0,2.0
2324,F2,2024-02-10,Bordeaux,Grenoble,1,0,H,14.0,17.0,6.0,6.0
2324,F2,2024-02-10,Caen,Amiens,2,0,H,13.0,8.0,2.0,0.0
2324,F2,2024-02-10,Paris FC,Pau FC,1,1,D,13.0,13.0,6.0,5.0
2324,F2,2024-02-10,Quevilly Rouen,Bastia,0,1,A,5.0,13.0,3.0,3.0
2324,F2,2024-02-10,Rodez,Dunkerque,0,0,D,8.0,9.0,1.0,2.0
2324,F2,2024-02-10,Valenciennes,Laval,1,1,D,6.0,7.0,3.0,2.0
2324,I2,2024-02-10,Bari,Lecco,3,1,H,10.0,12.0,3.0,3.0
2324,I2,2024-02-10,Catanzaro,Ascoli,3,2,H,11.0,10.0,2.0,3.0
2324,I2,2024-02-10,Cittadella,Parma,1,2,A,23.0,16.0,3.0,4.0
2324,I2,2024-02-10,Cremonese,Reggiana,1,1,D,23.0,12.0,7.0,2.0
2324,I2,2024-02-10,FeralpiSalo,Palermo,1,2,A,27.0,13.0,8.0,4.0
2324,I2,2024-02-10,Modena,Cosenza,1,1,D,10.0,9.0,5.0,3.0
2324,I2,2024-02-10,Pisa,Sampdoria,2,0,H,10.0,8.0,4.0,2.0
2324,I2,2024-02-10,Sudtirol,Venezia,0,3,A,12.0,14.0,2.0,4.0
2324,SP2,2024-02-10,Amorebieta,Elche,1,0,H,8.0,19.0,2.0,4.0
2324,SP2,2024-02-10,Eldense,Huesca,0,0,D,8.0,9.0,0.0,4.0
2324,SP2,2024-02-10,Santander,Espanol,2,0,H,10.0,10.0,5.0,1.0
2324,SP2,2024-02-10,Sp Gijon,Oviedo,1,0,H,12.0,13.0,5.0,3.0
2324,D2,2024-02-11,Greuther Furth,Hertha,1,2,A,16.0,13.0,7.0,7.0
2324,D2,2024-02-11,Holstein Kiel,Schalke 04,1,0,H,22.0,7.0,6.0,2.0
2324,D2,2024-02-11,Osnabruck,Hansa Rostock,0,0,D,25.0,8.0,7.0,1.0
2324,E1,2024-02-11,Coventry,Millwall,2,1,H,15.0,8.0,5.0,4.0
2324,I2,2024-02-11,Ternana,Spezia,1,1,D,13.0,12.0,5.0,4.0
2324,SP2,2024-02-11,Alcorcon,Andorra,1,0,H,7.0,13.0,1.0,3.0
2324,SP2,2024-02-11,Burgos,Ferrol,2,0,H,8.0,16.0,5.0,6.0
2324,SP2,2024-02-11,Cartagena,Mirandes,1,0,H,6.0,18.0,2.0,4.0
2324,SP2,2024-02-11,Eibar,Zaragoza,1,0,H,10.0,13.0,4.0,1.0
2324,SP2,2024-02-11,Villarreal B,Tenerife,1,0,H,10.0,4.0,3.0,0.0
2324,F2,2024-02-12,St Etienne,Troyes,5,0,H,18.0,9.0,11.0,1.0
2324,SP2,2024-02-12,Valladolid,Albacete,0,0,D,18.0,8.0,2.0,3.0
2324,E1,2024-02-13,Birmingham,Blackburn,1,0,H,18.0,8.0,3.0,3.0
2324,E1,2024-02-13,Bristol City,Southampton,3,1,H,14.0,16.0,4.0,4.0
2324,E1,2024-02-13,Leicester,Sheffield Weds,2,0,H,10.0,13.0,3.0,4.0
2324,E1,2024-02-13,Norwich,Watford,4,2,H,14.0,11.0,6.0,3.0
2324,E1,2024-02-13,Rotherham,Hull,1,2,A,11.0,20.0,6.0,8.0
2324,E1,2024-02-13,Swansea,Leeds,0,4,A,7.0,13.0,1.0,8.0
2324,E1,2024-02-13,West Brom,Cardiff,2,0,H,11.0,11.0,3.0,1.0
2324,E1,2024-02-14,Huddersfield,Sunderland,1,0,H,12.0,12.0,6.0,5.0
2324,E1,2024-02-14,Millwall,Ipswich,0,4,A,14.0,8.0,4.0,4.0
2324,E1,2024-02-14,Plymouth,Coventry,2,2,D,13.0,17.0,4.0,7.0
2324,E1,2024-02-14,Preston,Middlesbrough,2,1,H,7.0,20.0,3.0,4.0
2324,E1,2024-02-14,Stoke,QPR,1,0,H,14.0,10.0,5.0,1.0
2324,D2,2024-02-16,Hannover,Greuther Furth,2,1,H,9.0,14.0,3.0,5.0
2324,D2,2024-02-16,Hertha,Magdeburg,3,2,H,22.0,14.0,12.0,7.0
2324,E1,2024-02-16,West Brom,Southampton,0,2,A,9.0,13.0,2.0,4.0
2324,I2,2024-02-16,Ascoli,Cremonese,0,0,D,10.0,9.0,1.0,1.0
2324,SP2,2024-02-16,Zaragoza,Cartagena,1,2,A,20.0,6.0,6.0,4.0
2324,D2,2024-02-17,Hansa Rostock,Hamburg,2,2,D,10.0,13.0,7.0,4.0
2324,D2,2024-02-17,Karlsruhe,Fortuna Dusseldorf,2,2,D,10.0,9.0,2.0,3.0
2324,D2,2024-02-17,Paderborn,Holstein Kiel,0,4,A,10.0,12.0,3.0,6.0
2324,D2,2024-02-17,Schalke 04,Wehen,1,0,H,10.0,11.0,3.0,3.0
2324,E1,2024-02-17,Birmingham,Sunderland,2,1,H,16.0,10.0,5.0,4.0
2324,E1,2024-02-17,Bristol City,QPR,0,1,A,11.0,11.0,2.0,7.0
2324,E1,2024-02-17,Huddersfield,Hull,1,2,A,16.0,9.0,3.0,3.0
2324,E1,2024-02-17,Leicester,Middlesbrough,1,2,A,24.0,5.0,2.0,2.0
2324,E1,2024-02-17,Millwall,Sheffield Weds,0,2,A,9.0,5.0,3.0,2.0
2324,E1,2024-02-17,Norwich,Cardiff,4,1,H,23.0,9.0,8.0,3.0
2324,E1,2024-02-17,Plymouth,Leeds,0,2,A,7.0,9.0,1.0,2.0
2324,E1,2024-02-17,Preston,Blackburn,2,2,D,16.0,6.0,8.0,3.0
2324,E1,2024-02-17,Rotherham,Watford,0,1,A,19.0,8.0,1.0,1.0
2324,E1,2024-02-17,Stoke,Coventry,0,1,A,13.0,9.0,1.0,3.0
2324,E1,2024-02-17,Swansea,Ipswich,1,2,A,15.0,15.0,3.0,6.0
2324,F2,2024-02-17,Angers,St Etienne,0,3,A,6.0,13.0,0.0,5.0
2324,F2,2024-02-17,Annecy,Auxerre,0,2,A,11.0,6.0,3.0,2.0
2324,F2,2024-02-17,Bastia,Rodez,0,2,A,16.0,11.0,4.0,6.0
2324,F2,2024-02-17,Concarneau,Paris FC,2,2,D,9.0,9.0,4.0,5.0
2324,F2,2024-02-17,Dunkerque,Valenciennes,2,1,H,12.0,6.0,5.0,2.0
2324,F2,2024-02-17,Guingamp,Caen,1,0,H,7.0,7.0,1.0,3.0
2324,F2,2024-02-17,Laval,Ajaccio,1,1,D,6.0,13.0,3.0,2.0
2324,F2,2024-02-17,Pau FC,Quevilly Rouen,0,2,A,15.0,9.0,6.0,3.0
2324,F2,2024-02-17,Troyes,Grenoble,3,1,H,11.0,9.0,5.0,2.0
2324,I2,2024-02-17,Bari,FeralpiSalo,1,0,H,8.0,8.0,3.0,2.0
2324,I2,2024-02-17,Catanzaro,Sudtirol,2,2,D,16.0,6.0,6.0,3.0
2324,I2,2024-02-17,Lecco,Cosenza,1,3,A,25.0,15.0,6.0,6.0
2324,I2,2024-02-17,Palermo,Como,3,0,H,7.0,17.0,4.0,3.0
2324,I2,2024-02-17,Parma,Pisa,3,2,H,16.0,8.0,9.0,3.0
2324,I2,2024-02-17,Reggiana,Ternana,0,2,A,17.0,10.0,6.0,6.0
2324,I2,2024-02-17,Sampdoria,Brescia,1,1,D,13.0,8.0,3.0,4.0
2324,I2,2024-02-17,Spezia,Cittadella,4,2,H,15.0,7.0,8.0,3.0
2324,SP2,2024-02-17,Andorra,Villarreal B,1,1,D,10.0,5.0,4.0,2.0
2324,SP2,2024-02-17,Espanol,Mirandes,3,0,H,18.0,4.0,7.0,0.0
2324,SP2,2024-02-17,Oviedo,Burgos,5,0,H,20.0,15.0,11.0,4.0
2324,SP2,2024-02-17,Sp Gijon,Valladolid,1,1,D,11.0,12.0,4.0,5.0
2324,D2,2024-02-18,Elversberg,Osnabruck,3,1,H,11.0,11.0,5.0,4.0
2324,D2,2024-02-18,Nurnberg,Kaiserslautern,1,1,D,7.0,20.0,4.0,4.0
2324,D2,2024-02-18,St Pauli,Braunschweig,1,0,H,10.0,9.0,4.0,2.0
2324,I2,2024-02-18,Venezia,Modena,2,2,D,14.0,13.0,4.0,4.0
2324,SP2,2024-02-18,Albacete,Santander,2,0,H,15.0,8.0,6.0,1.0
2324,SP2,2024-02-18,Elche,Eibar,0,0,D,30.0,8.0,5.0,3.0
2324,SP2,2024-02-18,Ferrol,Levante,0,0,D,6.0,14.0,1.0,3.0
2324,SP2,2024-02-18,Huesca,Amorebieta,0,0,D,15.0,7.0,5.0,2.0
2324,SP2,2024-02-18,Leganes,Alcorcon,3,0,H,12.0,16.0,6.0,5.0
2324,F2,2024-02-19,Amiens,Bordeaux,1,1,D,14.0,9.0,7.0,6.0
2324,SP2,2024-02-19,Tenerife,Eldense,1,0,H,16.0,6.0,5.0,0.0
2324,E1,2024-02-20,Cardiff,Blackburn,0,0,D,11.0,4.0,5.0,1.0
2324,E1,2024-02-20,Ipswich,Rotherham,4,3,H,11.0,13.0,7.0,5.0
2324,E1,2024-02-20,Plymouth,West Brom,0,3,A,4.0,17.0,0.0,7.0
2324,E1,2024-02-20,Southampton,Hull,1,2,A,15.0,17.0,3.0,5.0
2324,D2,2024-02-23,Holstein Kiel,St Pauli,3,4,A,12.0,11.0,6.0,5.0
2324,D2,2024-02-23,Wehen,Paderborn,1,2,A,5.0,16.0,1.0,4.0
2324,E1,2024-02-23,Coventry,Preston,0,3,A,10.0,10.0,4.0,3.0
2324,E1,2024-02-23,Leeds,Leicester,3,1,H,15.0,16.0,4.0,5.0
2324,I2,2024-02-23,Cosenza,Sampdoria,1,2,A,19.0,7.0,6.0,3.0
2324,SP2,2024-02-23,Valladolid,Oviedo,3,0,H,13.0,11.0,4.0,3.0
2324,D2,2024-02-24,Braunschweig,Hertha,1,1,D,9.0,12.0,3.0,2.0
2324,D2,2024-02-24,Kaiserslautern,Karlsruhe,0,4,A,8.0,8.0,4.0,6.0
2324,D2,2024-02-24,Magdeburg,Schalke 04,3,0,H,17.0,15.0,4.0,4.0
2324,D2,2024-02-24,Osnabruck,Hannover,1,0,H,9.0,16.0,4.0,6.0
2324,E1,2024-02-24,Blackburn,Norwich,1,1,D,10.0,7.0,5.0,3.0
2324,E1,2024-02-24,Cardiff,Stoke,2,1,H,11.0,14.0,5.0,6.0
2324,E1,2024-02-24,Hull,West Brom,1,1,D,9.0,11.0,3.0,4.0
2324,E1,2024-02-24,Ipswich,Birmingham,3,1,H,26.0,11.0,9.0,4.0
2324,E1,2024-02-24,Middlesbrough,Plymouth,0,2,A,11.0,22.0,0.0,11.0
2324,E1,2024-02-24,QPR,Rotherham,2,1,H,18.0,14.0,9.0,4.0
2324,E1,2024-02-24,Sheffield Weds,Bristol City,2,1,H,15.0,12.0,7.0,2.0
2324,E1,2024-02-24,Southampton,Millwall,1,2,A,14.0,8.0,7.0,3.0
2324,E1,2024-02-24,Sunderland,Swansea,1,2,A,13.0,13.0,5.0,8.0
2324,E1,2024-02-24,Watford,Huddersfield,1,2,A,12.0,11.0,4.0,5.0
2324,F2,2024-02-24,Ajaccio,Amiens,0,0,D,10.0,7.0,1.0,1.0
2324,F2,2024-02-24,Auxerre,Bastia,1,1,D,15.0,10.0,4.0,5.0
2324,F2,2024-02-24,Bordeaux,Guingamp,1,0,H,10.0,13.0,5.0,2.0
2324,F2,2024-02-24,Concarneau,Laval,1,3,A,10.0,15.0,2.0,8.0
2324,F2,2024-02-24,Grenoble,Pau FC,0,1,A,14.0,10.0,3.0,4.0
2324,F2,2024-02-24,Quevilly Rouen,Paris FC,0,0,D,12.0,6.0,3.0,2.0
2324,F2,2024-02-24,St Etienne,Annecy,2,1,H,7.0,15.0,4.0,5.0
2324,F2,2024-02-24,Troyes,Dunkerque,1,2,A,11.0,4.0,3.0,2.0
2324,F2,2024-02-24,Valenciennes,Rodez,0,2,A,8.0,14.0,4.0,7.0
2324,I2,2024-02-24,Brescia,Reggiana,0,0,D,11.0,11.0,2.0,5.0
2324,I2,2024-02-24,Cittadella,Catanzaro,1,2,A,12.0,11.0,4.0,5.0
2324,I2,2024-02-24,Como,Parma,1,1,D,5.0,14.0,2.0,5.0
2324,I2,2024-02-24,Cremonese,Palermo,2,2,D,17.0,16.0,5.0,8.0
2324,I2,2024-02-24,FeralpiSalo,Ascoli,0,1,A,15.0,10.0,4.0,4.0
2324,I2,2024-02-24,Pisa,Venezia,1,2,A,15.0,12.0,2.0,4.0
2324,I2,2024-02-24,Sudtirol,Bari,1,0,H,7.0,4.0,1.0,1.0
2324,I2,2024-02-24,Ternana,Lecco,0,0,D,7.0,18.0,2.0,4.0
2324,SP2,2024-02-24,Eibar,Espanol,2,3,A,12.0,6.0,4.0,4.0
2324,SP2,2024-02-24,Santander,Leganes,2,1,H,10.0,9.0,3.0,5.0
2324,SP2,2024-02-24,Villarreal B,Zaragoza,0,0,D,13.0,6.0,4.0,1.0
2324,D2,2024-02-25,Fortuna Dusseldorf,Hansa Rostock,2,0,H,17.0,14.0,10.0,3.0
2324,D2,2024-02-25,Greuther Furth,Nurnberg,2,1,H,18.0,3.0,7.0,1.0
2324,D2,2024-02-25,Hamburg,Elversberg,1,0,H,16.0,12.0,7.0,4.0
2324,I2,2024-02-25,Modena,Spezia,0,0,D,31.0,3.0,7.0,0.0
2324,SP2,2024-02-25,Alcorcon,Tenerife,1,1,D,6.0,12.0,2.0,4.0
2324,SP2,2024-02-25,Amorebieta,Albacete,1,1,D,21.0,10.0,5.0,0.0
2324,SP2,2024-02-25,Burgos,Sp Gijon,1,0,H,11.0,7.0,2.0,4.0
2324,SP2,2024-02-25,Cartagena,Elche,0,1,A,5.0,25.0,3.0,6.0
2324,SP2,2024-02-25,Eldense,Ferrol,2,0,H,10.0,10.0,3.0,2.0
2324,F2,2024-02-26,Caen,Angers,2,0,H,12.0,14.0,5.0,2.0
2324,SP2,2024-02-26,Mirandes,Huesca,0,3,A,8.0,10.0,0.0,6.0
2324,I2,2024-02-27,Ascoli,Brescia,1,1,D,15.0,5.0,5.0,1.0
2324,I2,2024-02-27,Catanzaro,Bari,2,0,H,7.0,21.0,4.0,4.0
2324,I2,2024-02-27,Lecco,Como,0,3,A,6.0,18.0,1.0,6.0
2324,I2,2024-02-27,Palermo,Ternana,2,3,A,10.0,16.0,3.0,4.0
2324,I2,2024-02-27,Parma,Cosenza,1,1,D,12.0,8.0,2.0,3.0
2324,I2,2024-02-27,Reggiana,Sudtirol,1,1,D,9.0,9.0,1.0,4.0
2324,I2,2024-02-27,Sampdoria,Cremonese,1,2,A,8.0,22.0,2.0,7.0
2324,I2,2024-02-28,Pisa,Modena,2,2,D,5.0,9.0,4.0,4.0
2324,I2,2024-02-28,Spezia,FeralpiSalo,0,2,A,19.0,9.0,2.0,2.0
2324,I2,2024-02-28,Venezia,Cittadella,2,0,H,11.0,23.0,4.0,5.0
2324,D2,2024-03-01,Hertha,Holstein Kiel,2,2,D,11.0,15.0,7.0,3.0
2324,D2,2024-03-01,Schalke 04,St Pauli,3,1,H,14.0,7.0,6.0,4.0
2324,E1,2024-03-01,West Brom,Coventry,2,1,H,7.0,17.0,2.0,3.0
2324,SP2,2024-03-01,Sp Gijon,Albacete,2,1,H,20.0,6.0,6.0,3.0
2324,D2,2024-03-02,Hannover,Fortuna Dusseldorf,2,2,D,21.0,7.0,8.0,3.0
2324,D2,2024-03-02,Hansa Rostock,Kaiserslautern,0,3,A,7.0,20.0,2.0,10.0
2324,D2,2024-03-02,Karlsruhe,Greuther Furth,4,0,H,19.0,11.0,8.0,5.0
2324,D2,2024-03-02,Nurnberg,Braunschweig,2,1,H,15.0,10.0,5.0,2.0
2324,E1,2024-03-02,Birmingham,Southampton,3,4,A,13.0,25.0,4.0,10.0
2324,E1,2024-03-02,Bristol City,Cardiff,0,1,A,17.0,9.0,3.0,4.0
2324,E1,2024-03-02,Huddersfield,Leeds,1,1,D,12.0,15.0,5.0,2.0
2324,E1,2024-03-02,Leicester,QPR,1,2,A,18.0,3.0,5.0,2.0
2324,E1,2024-03-02,Millwall,Watford,1,0,H,6.0,12.0,2.0,3.0
2324,E1,2024-03-02,Norwich,Sunderland,1,0,H,16.0,12.0,4.0,4.0
2324,E1,2024-03-02,Plymouth,Ipswich,0,2,A,9.0,14.0,2.0,6.0
2324,E1,2024-03-02,Preston,Hull,0,0,D,16.0,15.0,4.0,4.0
2324,E1,2024-03-02,Rotherham,Sheffield Weds,0,1,A,7.0,17.0,1.0,4.0
2324,E1,2024-03-02,Stoke,Middlesbrough,2,0,H,11.0,10.0,5.0,3.0
2324,E1,2024-03-02,Swansea,Blackburn,2,1,H,7.0,10.0,4.0,5.0
2324,F2,2024-03-02,Annecy,Quevilly Rouen,0,0,D,7.0,7.0,4.0,3.0
2324,F2,2024-03-02,Auxerre,Valenciennes,0,0,D,17.0,5.0,3.0,2.0
2324,F2,2024-03-02,Bastia,Grenoble,1,0,H,14.0,7.0,4.0,2.0
2324,F2,2024-03-02,Dunkerque,Concarneau,2,2,D,8.0,14.0,4.0,7.0
2324,F2,2024-03-02,Guingamp,Troyes,0,0,D,15.0,5.0,4.0,1.0
2324,F2,2024-03-02,Laval,Amiens,1,1,D,15.0,8.0,4.0,4.0
2324,F2,2024-03-02,Paris FC,St Etienne,0,0,D,7.0,11.0,3.0,3.0
2324,F2,2024-03-02,Pau FC,Caen,2,3,A,19.0,7.0,8.0,3.0
2324,F2,2024-03-02,Rodez,Bordeaux,2,2,D,13.0,8.0,3.0,3.0
2324,I2,2024-03-02,Brescia,Palermo,4,2,H,16.0,15.0,7.0,7.0
2324,I2,2024-03-02,Sudtirol,Lecco,1,0,H,14.0,7.0,2.0,0.0
2324,I2,2024-03-02,Ternana,Parma,1,3,A,15.0,15.0,5.0,7.0
2324,SP2,2024-03-02,Burgos,Cartagena,3,0,H,18.0,8.0,7.0,1.0
2324,SP2,2024-03-02,Eldense,Villarreal B,2,0,H,18.0,9.0,7.0,1.0
2324,SP2,2024-03-02,Espanol,Huesca,0,0,D,12.0,2.0,3.0,1.0
2324,SP2,2024-03-02,Ferrol,Santander,2,2,D,13.0,8.0,7.0,3.0
2324,SP2,2024-03-02,Oviedo,Levante,3,2,H,18.0,12.0,6.0,3.0
2324,D2,2024-03-03,Elversberg,Wehen,0,3,A,10.0,14.0,3.0,5.0
2324,D2,2024-03-03,Hamburg,Osnabruck,1,2,A,13.0,3.0,3.0,2.0
2324,D2,2024-03-03,Paderborn,Magdeburg,0,0,D,16.0,4.0,5.0,1.0
2324,I2,2024-03-03,Ascoli,Reggiana,0,0,D,8.0,11.0,3.0,3.0
2324,I2,2024-03-03,Bari,Spezia,1,1,D,11.0,10.0,3.0,4.0
2324,I2,2024-03-03,Cittadella,Pisa,0,1,A,6.0,12.0,0.0,3.0
2324,I2,2024-03-03,Como,Venezia,2,1,H,8.0,10.0,4.0,3.0
2324,I2,2024-03-03,Cosenza,Catanzaro,0,2,A,13.0,6.0,2.0,4.0
2324,I2,2024-03-03,FeralpiSalo,Sampdoria,1,3,A,11.0,8.0,4.0,4.0
2324,I2,2024-03-03,Modena,Cremonese,0,1,A,15.0,16.0,5.0,4.0
2324,SP2,2024-03-03,Andorra,Valladolid,2,1,H,15.0,10.0,6.0,2.0
2324,SP2,2024-03-03,Leganes,Eibar,0,2,A,26.0,9.0,2.0,3.0
2324,SP2,2024-03-03,Tenerife,Mirandes,2,1,H,17.0,8.0,5.0,3.0
2324,SP2,2024-03-03,Zaragoza,Amorebieta,0,1,A,8.0,7.0,4.0,3.0
2324,F2,2024-03-04,Angers,Ajaccio,3,1,H,12.0,13.0,6.0,8.0
2324,SP2,2024-03-04,Elche,Alcorcon,3,0,H,17.0,7.0,6.0,1.0
2324,E1,2024-03-05,Blackburn,Millwall,1,1,D,11.0,3.0,3.0,1.0
2324,E1,2024-03-05,Coventry,Rotherham,5,0,H,16.0,7.0,6.0,1.0
2324,E1,2024-03-05,Hull,Birmingham,1,1,D,22.0,8.0,5.0,3.0
2324,E1,2024-03-05,Ipswich,Bristol City,3,2,H,14.0,11.0,8.0,4.0
2324,E1,2024-03-05,Leeds,Stoke,1,0,H,15.0,13.0,7.0,6.0
2324,E1,2024-03-05,Sheffield Weds,Plymouth,1,0,H,18.0,13.0,3.0,3.0
2324,E1,2024-03-05,Sunderland,Leicester,0,1,A,17.0,10.0,6.0,6.0
2324,E1,2024-03-06,Cardiff,Huddersfield,1,0,H,8.0,11.0,4.0,2.0
2324,E1,2024-03-06,Middlesbrough,Norwich,3,1,H,15.0,6.0,7.0,3.0
2324,E1,2024-03-06,QPR,West Brom,2,2,D,20.0,4.0,6.0,2.0
2324,E1,2024-03-06,Watford,Swansea,1,1,D,19.0,11.0,3.0,2.0
2324,D2,2024-03-08,Braunschweig,Hansa Rostock,0,1,A,12.0,15.0,3.0,2.0
2324,D2,2024-03-08,Fortuna Dusseldorf,Hamburg,2,0,H,8.0,11.0,4.0,0.0
2324,E1,2024-03-08,Sheffield Weds,Leeds,0,2,A,9.0,13.0,3.0,7.0
2324,I2,2024-03-08,Parma,Brescia,2,1,H,14.0,15.0,5.0,6.0
2324,SP2,2024-03-08,Huesca,Andorra,2,0,H,18.0,8.0,9.0,1.0
2324,D2,2024-03-09,Holstein Kiel,Karlsruhe,1,0,H,18.0,14.0,9.0,4.0
2324,D2,2024-03-09,Magdeburg,Nurnberg,0,1,A,13.0,6.0,4.0,1.0
2324,D2,2024-03-09,Schalke 04,Paderborn,3,3,D,17.0,15.0,5.0,6.0
2324,D2,2024-03-09,Wehen,Hannover,1,1,D,10.0,14.0,4.0,2.0
2324,E1,2024-03-09,Blackburn,Plymouth,1,1,D,8.0,20.0,4.0,7.0
2324,E1,2024-03-09,Cardiff,Ipswich,2,1,H,15.0,8.0,6.0,4.0
2324,E1,2024-03-09,Hull,Leicester,2,2,D,8.0,15.0,5.0,2.0
2324,E1,2024-03-09,Millwall,Birmingham,1,0,H,12.0,16.0,5.0,1.0
2324,E1,2024-03-09,Norwich,Rotherham,5,0,H,18.0,2.0,8.0,0.0
2324,E1,2024-03-09,Preston,Stoke,1,2,A,4.0,13.0,2.0,4.0
2324,E1,2024-03-09,QPR,Middlesbrough,0,2,A,10.0,7.0,2.0,4.0
2324,E1,2024-03-09,Southampton,Sunderland,4,2,H,21.0,13.0,10.0,5.0
2324,E1,2024-03-09,Watford,Coventry,1,2,A,19.0,8.0,5.0,3.0
2324,F2,2024-03-09,Ajaccio,Annecy,1,3,A,11.0,21.0,7.0,6.0
2324,F2,2024-03-09,Amiens,Rodez,1,1,D,16.0,9.0,3.0,2.0
2324,F2,2024-03-09,Bordeaux,Quevilly Rouen,0,0,D,14.0,6.0,4.0,1.0
2324,F2,2024-03-09,Caen,Paris FC,0,1,A,9.0,16.0,1.0,2.0
2324,F2,2024-03-09,Concarneau,Guingamp,2,3,A,8.0,17.0,6.0,7.0
2324,F2,2024-03-09,Dunkerque,Pau FC,1,0,H,12.0,5.0,6.0,2.0
2324,F2,2024-03-09,St Etienne,Auxerre,1,0,H,14.0,11.0,6.0,3.0
2324,F2,2024-03-09,Troyes,Bastia,2,0,H,10.0,12.0,5.0,3.0
2324,F2,2024-03-09,Valenciennes,Angers,0,0,D,5.0,13.0,2.0,5.0
2324,I2,2024-03-09,Catanzaro,Reggiana,0,1,A,16.0,5.0,5.0,2.0
2324,I2,2024-03-09,Cosenza,Cittadella,0,0,D,14.0,9.0,4.0,3.0
2324,I2,2024-03-09,Cremonese,Como,2,1,H,14.0,3.0,3.0,1.0
2324,I2,2024-03-09,Modena,FeralpiSalo,2,3,A,21.0,14.0,6.0,5.0
2324,I2,2024-03-09,Pisa,Ternana,1,0,H,16.0,15.0,3.0,6.0
2324,I2,2024-03-09,Spezia,Sudtirol,2,1,H,12.0,9.0,4.0,2.0
2324,SP2,2024-03-09,Albacete,Oviedo,1,2,A,11.0,18.0,3.0,8.0
2324,SP2,2024-03-09,Cartagena,Ferrol,2,1,H,12.0,11.0,5.0,4.0
2324,SP2,2024-03-09,Mirandes,Eldense,3,1,H,8.0,11.0,4.0,3.0
2324,SP2,2024-03-09,Valladolid,Zaragoza,2,0,H,12.0,5.0,3.0,3.0
2324,D2,2024-03-10,Greuther Furth,Elversberg,1,4,A,7.0,19.0,3.0,12.0
2324,D2,2024-03-10,Kaiserslautern,Osnabruck,3,2,H,13.0,6.0,9.0,4.0
2324,D2,2024-03-10,St Pauli,Hertha,2,0,H,15.0,4.0,3.0,0.0
2324,E1,2024-03-10,Bristol City,Swansea,1,0,H,5.0,8.0,2.0,0.0
2324,E1,2024-03-10,Huddersfield,West Brom,1,4,A,14.0,12.0,6.0,8.0
2324,I2,2024-03-10,Lecco,Palermo,0,1,A,17.0,7.0,3.0,4.0
2324,I2,2024-03-10,Venezia,Bari,3,1,H,15.0,16.0,5.0,2.0
2324,SP2,2024-03-10,Alcorcon,Espanol,1,1,D,15.0,13.0,5.0,2.0
2324,SP2,2024-03-10,Eibar,Burgos,0,1,A,12.0,9.0,3.0,2.0
2324,SP2,2024-03-10,Levante,Sp Gijon,1,0,H,19.0,10.0,3.0,2.0
2324,SP2,2024-03-10,Santander,Tenerife,4,2,H,19.0,6.0,8.0,3.0
